35.6897,139.6922
-6.2146,106.8451
28.6600,77.2300
18.9667,72.8333
14.5958,120.9772
31.1667,121.4667
-23.5504,-46.6339
37.5833,127.0000
19.4333,-99.1333
23.1288,113.2590
39.9050,116.3914
30.0561,31.2394
40.6943,-73.9249
22.5411,88.3378
55.7558,37.6178
13.7500,100.5167
-34.5997,-58.3819
22.5350,114.0540
23.7161,90.3961
6.4500,3.4000
41.0100,28.9603
34.6936,135.5019
24.8600,67.0100
12.9699,77.5980
35.7000,51.4167
-4.3317,15.3139
10.8167,106.6333
34.1139,-118.4068
-22.9083,-43.1964
32.9987,112.5292
13.0825,80.2750
30.6636,104.0667
31.5497,74.3436
48.8566,2.3522
51.5072,-0.1275
35.0606,118.3425
39.1467,117.2056
38.0422,114.5086
38.8671,115.4845
33.6250,114.6418
-12.0500,-77.0333
17.3667,78.4667
4.6126,-74.0705
36.7167,119.1000
35.1167,136.9333
30.5872,114.2881
35.2333,115.4333
25.8292,114.9336
34.2610,117.1859
41.8373,-87.6862
36.6116,114.4894
-8.8383,13.2344
32.8986,115.8045
3.1478,101.6953
35.4000,116.5667
23.0475,113.7493
21.0245,105.8412
18.5196,73.8553
29.5500,106.5069
43.9000,125.2000
32.9773,114.0253
29.8750,121.5492
6.1667,6.7833
32.0500,118.7667
31.8639,117.2808
23.0300,72.5800
22.3050,114.1850
15.6031,32.5265
31.9829,120.8873
33.3936,120.1339
23.0292,113.1056
22.8192,108.3150
26.8968,112.5857
34.2667,108.9000
41.8039,123.4258
39.6292,118.1742
27.2418,111.4725
28.1987,112.9709
-33.4500,-70.6667
34.7492,113.6605
21.1967,110.4031
24.6500,46.7100
38.3037,116.8452
-6.8000,39.2833
21.6618,110.9178
30.4500,114.8750
32.1264,114.0672
28.4419,117.9633
34.6587,112.4245
27.3019,105.2863
37.3997,121.2664
24.9139,118.5858
30.2500,120.1675
25.7839,-80.2102
25.0433,102.7061
30.7991,106.0784
27.7050,106.9336
31.7542,116.5078
27.8041,114.3830
28.6583,121.4221
36.4500,115.9833
25.5102,103.8029
32.0654,112.1531
21.1700,72.8300
33.3500,44.4167
36.1167,120.4000
1.3000,103.8000
32.7936,-96.7662
29.0397,111.6839
31.2152,107.4947
33.6333,116.9683
40.0077,-75.1339
23.5533,116.3649
-1.2864,36.8172
35.2992,113.8851
39.9300,32.8500
36.2001,117.0809
22.6293,110.1507
37.4513,116.3105
29.7863,-95.3889
33.7627,-84.4224
16.8000,96.1500
43.7417,-79.3733
46.6384,126.9808
38.9047,-77.0163
47.3398,123.9512
29.1046,119.6494
59.9500,30.3167
23.3735,116.6941
-33.8650,151.2094
34.4996,109.4684
33.9331,118.2831
20.6767,-103.3475
31.3040,120.6164
26.0769,119.2917
27.3328,103.7144
31.2231,121.5397
26.4515,111.5953
-19.8917,-43.9478
24.5093,117.6612
33.8626,115.7742
-37.8136,144.9631
28.6842,115.8872
34.3500,108.7167
32.4831,119.9000
-7.2458,112.7378
5.3364,-4.0267
27.1172,114.9793
31.4669,104.7385
30.0000,120.5833
31.2000,29.9167
35.0304,110.9980
33.7350,113.2999
33.5000,119.1331
34.5906,119.1801
25.2667,110.2833
27.5494,109.9592
29.7048,116.0021
30.5000,117.0333
42.3188,-71.0846
34.7936,114.3403
30.9273,113.9110
31.8122,119.9692
41.3825,2.1769
25.7989,113.0267
31.5667,120.2833
36.7831,118.0497
30.7522,120.7500
38.9131,121.6100
45.7500,126.6333
32.3912,119.4363
28.7596,104.6400
22.5833,113.0833
-26.2044,28.0416
24.2998,116.1191
42.2663,118.9223
33.5992,-7.6200
26.5794,106.7078
39.5196,116.7006
40.8108,114.8811
38.4127,27.1384
36.0812,111.5087
27.9991,120.6561
25.6667,-100.3000
28.8918,105.4409
34.0244,113.8201
29.5872,105.0635
33.5722,-112.0891
30.1256,104.6397
28.5833,112.3333
23.0470,112.4650
37.7348,115.6860
23.0961,109.6092
30.7083,111.2803
24.4797,118.0819
32.3062,118.3115
27.9814,116.3577
31.9500,35.9333
21.5428,39.1728
32.5000,74.5333
23.1115,114.4152
23.6842,113.0507
27.8407,113.1469
31.3340,118.3622
23.0965,109.6091
47.6211,-122.3244
27.7378,111.9974
37.3806,118.0125
24.3181,109.4069
35.4333,139.6333
34.3609,107.1751
30.4673,106.6336
33.0794,107.0260
34.5328,69.1658
34.8667,117.5500
52.5167,13.3833
41.1066,122.9895
31.1289,104.3950
36.0617,103.8318
40.9739,117.9322
37.7562,-122.4430
35.7639,115.0300
30.5098,105.5737
35.2290,113.2304
32.9354,117.3531
45.5089,-73.5617
42.3834,-83.1024
23.9010,106.6194
35.1000,129.0403
36.7764,3.0586
34.5809,105.7311
37.8733,112.5425
26.8470,80.9470
41.5757,120.4486
24.6928,108.0850
29.5854,103.7575
38.2655,109.7388
43.1715,124.3644
40.4189,-3.6919
36.6667,116.9833
32.6351,110.7755
36.1953,113.0970
32.8312,-117.1225
31.4180,73.0790
-17.7892,-63.1975
31.8576,106.7559
22.5333,113.3500
32.2109,119.4551
43.8250,87.6000
43.6172,122.2640
23.7503,114.6923
27.7233,109.1885
21.9500,108.6167
26.9167,75.8667
38.4178,112.7233
9.0272,38.7369
29.9870,31.2118
30.0575,103.8381
-15.7744,-48.0773
36.3069,59.6042
41.1144,121.1292
42.2841,123.8365
24.8011,113.5927
22.7664,115.3331
44.9635,-93.2678
50.4500,30.5236
15.3500,44.2000
14.6333,121.0333
35.5806,104.6263
-12.9708,-38.5108
37.4639,126.6486
40.1833,29.0667
26.6667,119.5167
27.9942,-82.4451
46.5979,125.0080
52.4800,-1.9025
25.4394,119.0103
30.8695,120.0958
23.4833,111.3167
39.7621,-104.8759
41.8931,12.4828
-16.4942,-68.1475
39.0300,125.7300
12.0000,8.5167
24.1500,120.6667
15.6835,32.4629
29.3498,104.7645
39.9398,119.5881
44.5861,129.5997
40.7094,120.8378
22.6167,120.3000
27.8431,112.9228
-2.1833,-79.8833
35.4164,119.4331
53.4794,-2.2453
26.4725,80.3311
40.6562,109.8345
25.0478,121.5319
26.6448,118.1728
25.0881,117.0244
7.3964,3.9167
40.8151,111.6629
23.6700,116.6300
-18.9386,47.5214
33.5350,105.3490
37.5000,122.1000
22.3350,91.8325
18.4764,-69.8933
30.9475,118.7518
26.2658,117.6302
40.6501,-73.9496
6.2447,-75.5748
-27.4678,153.0281
25.1211,99.1690
25.2697,55.3094
33.5830,114.0109
35.7278,107.6400
25.1500,82.5800
32.4353,105.8398
3.4400,-76.5197
35.8667,128.6000
-3.7275,-38.5275
14.6099,-90.5252
3.8578,11.5181
4.0500,9.7000
43.8500,126.5500
40.7503,120.8300
23.8864,100.0871
36.9081,30.6956
41.3000,69.2667
30.2018,115.0326
-6.9500,107.5667
21.1539,79.0831
40.1167,124.3833
32.4831,117.0164
33.8680,109.9244
-6.2333,107.0000
28.6667,77.4167
32.5250,-117.0333
46.8081,130.3653
21.8556,111.9627
5.6037,-0.1870
24.3495,102.5432
41.8708,123.8917
26.2456,105.9340
49.2500,-123.1000
-6.1783,106.6319
37.8714,32.4847
40.7498,-73.7976
40.6653,122.2297
37.0000,35.3250
3.6667,98.6667
34.7736,111.1950
22.7206,75.8472
31.7135,118.3605
35.5412,106.6819
28.9545,118.8763
40.3667,49.8352
30.7804,106.1300
33.9562,116.7890
36.6239,101.7787
36.5952,109.4863
23.1367,-82.3589
11.5696,104.9210
33.5903,130.4019
2.0408,45.3425
35.4906,112.8483
28.4500,119.9167
24.8141,118.5792
33.9381,-117.3948
39.3051,-76.6144
20.8000,106.6667
36.2333,-115.2654
23.7333,109.2333
33.6007,73.0679
6.6833,-1.6167
45.5372,-122.6500
22.3000,73.2000
-31.9522,115.8589
23.2993,116.1586
29.4658,-98.5253
20.0200,110.3200
17.7333,83.3167
37.0667,37.3833
53.9022,27.5618
38.6358,-90.2451
12.6458,-7.9922
-0.2186,-78.5097
27.6333,113.8500
22.4167,107.3667
37.1583,38.7917
-5.8970,22.4488
34.0000,71.5000
43.0621,141.3544
45.2937,130.9650
10.5000,-66.9333
42.0127,121.6486
53.7997,-1.5492
38.5667,-121.4683
-15.7861,35.0058
22.9833,120.1833
44.4000,26.0833
37.9278,102.6329
23.2500,77.4167
-25.4297,-49.2719
40.0800,113.3000
-25.3000,-57.6333
34.7500,72.3572
48.2083,16.3731
36.2000,37.1500
53.5500,10.0000
0.0500,37.6500
-4.2667,15.2833
28.4772,-81.3369
36.8000,34.6167
43.2500,76.9000
10.9600,-74.8000
35.0111,135.7669
-3.1000,-60.0167
41.2643,123.1772
36.5448,104.1766
37.3019,-121.8486
52.2167,21.0333
37.4500,118.4667
-11.6697,27.4581
33.5131,36.2919
34.1299,118.7734
34.4504,115.6500
32.6447,51.6675
47.4983,19.0408
50.2458,127.4886
-15.4167,28.2833
37.9108,40.2367
18.6278,73.8131
39.3408,112.4292
-20.3240,-40.3660
41.4767,-81.6804
40.4396,-79.9762
21.4225,39.8261
25.6100,85.1414
36.3667,43.1167
30.3004,-97.7522
30.8200,108.4000
9.5092,-13.7122
0.3136,32.5811
19.6097,-99.0600
39.1413,-84.5061
-5.1331,119.4136
31.3867,120.9766
30.9083,75.8486
55.0077,-1.6578
-6.3940,106.8225
24.9650,121.2168
39.1239,-94.5541
34.0253,-6.8361
12.3572,-1.5353
7.0667,125.6000
40.7834,-73.9662
-6.9667,110.4167
38.4795,106.2254
30.1978,71.4711
14.6500,120.9667
-17.8292,31.0522
55.0333,82.9167
35.0833,117.1500
27.1800,78.0200
35.8327,50.9915
39.7771,-86.1458
29.2942,117.2036
19.0333,-98.1833
19.2502,73.1602
9.9197,78.1194
32.1500,74.1833
41.2920,123.7610
22.8000,86.1833
22.2769,113.5678
-8.0539,-34.8808
39.9862,-82.9850
38.0833,46.2833
19.5000,-70.6700
10.6333,-71.6333
21.4667,109.1000
46.6388,131.1545
34.6913,135.1830
35.2080,-80.8304
29.9888,103.0007
31.6500,120.7333
24.9633,118.3811
28.1958,115.7833
35.1667,126.9167
30.1697,121.2665
23.4000,110.0833
20.0000,73.7833
-30.0328,-51.2300
29.1255,110.4844
10.1667,-68.0000
36.7335,-76.0435
36.3510,127.3850
48.1372,11.5755
56.8356,60.6128
-36.8500,174.7833
22.9242,112.0353
29.7132,118.3151
32.6832,112.0790
29.6100,52.5425
21.1167,-101.6833
34.3422,118.0097
-2.9833,104.7644
50.0000,36.2292
35.5300,139.7050
21.6146,110.2794
30.6583,117.4849
20.9147,110.0806
36.0080,106.2782
27.7780,120.6526
52.6736,-1.1200
23.6139,58.5922
35.7497,114.2887
30.6667,113.1667
40.8501,-73.8662
52.0800,4.2700
5.4833,7.0333
25.3575,55.3919
28.4333,77.3167
47.9203,106.9172
-16.6789,-49.2539
-1.4558,-48.5039
38.7333,35.4833
28.1188,120.9621
44.8167,20.4667
36.7833,119.9556
19.8800,75.3200
28.3147,112.5540
28.3797,121.3718
33.6989,73.0369
43.0642,-87.9673
45.4669,9.1900
42.6975,23.3241
-34.9289,138.6011
41.2867,36.3300
22.2969,70.7984
22.8167,89.5500
-31.4167,-64.1833
-23.4667,-46.5333
31.7386,-106.4870
50.0833,14.4167
-34.8667,-56.1667
-6.1209,23.5967
25.7232,119.3735
35.9100,117.7800
25.3000,51.5333
35.8617,139.6453
34.3853,132.4553
28.9900,77.7000
44.8249,126.5451
26.2312,104.0966
37.8576,113.5762
40.8523,122.7474
21.9392,110.8461
28.2333,117.0000
33.5800,119.0300
37.9874,106.1919
23.1667,79.9333
19.1800,72.9633
38.9355,100.4553
32.3852,120.5634
56.3269,44.0075
14.0833,-87.2167
31.8775,120.5512
32.9387,119.8404
23.7928,86.4350
47.7235,128.8893
36.1833,117.6667
55.7908,49.1144
26.8808,100.2208
37.2858,127.0100
31.9087,120.2653
33.9317,116.4459
51.0500,-114.0667
10.0333,105.7833
9.0556,7.4914
29.3081,120.0698
21.9769,96.0869
34.6000,105.9200
30.4889,47.8100
26.5944,104.8333
37.3828,-5.9731
3.2167,-51.2167
25.4550,81.8400
25.3189,83.0128
36.8008,10.1800
55.1500,61.4000
-4.0500,39.6667
41.8230,-71.4187
34.6461,50.8789
11.8333,13.1500
-25.9153,32.5764
-32.9575,-60.6394
6.3176,5.6145
27.7950,114.9242
31.3203,48.6692
53.3425,-6.2658
30.3322,-81.6749
24.4667,39.6000
34.0911,74.8061
54.9667,73.3833
21.6540,110.6294
-7.7167,109.0170
30.3833,113.4000
-5.4294,105.2625
53.1833,50.1167
28.1417,113.6250
35.5500,129.3167
38.5158,114.9845
-22.9009,-47.0573
27.6961,111.6659
29.8239,112.9019
36.0656,113.8153
19.8028,96.1583
14.7319,-17.4572
29.7169,120.2314
20.7167,-103.4000
26.4179,112.8457
26.5849,101.7149
30.1920,67.0070
31.6167,74.8500
-12.0611,-77.1333
27.8800,78.0800
34.1511,113.4733
14.0942,-87.2067
19.4100,-99.0300
32.8752,13.1875
47.2333,39.7167
19.4000,-98.9889
19.3000,73.0667
30.0162,122.0988
41.7225,44.7925
54.7333,55.9667
34.0433,-5.0033
10.9575,106.8426
32.6633,-115.4678
26.2150,78.1931
32.6877,109.0235
7.5304,5.7600
47.3139,130.2775
40.7777,-111.9306
21.2167,81.4333
30.0372,121.1546
12.1100,15.0500
30.6520,113.8274
43.5036,124.8088
55.6786,12.5635
32.5556,35.8500
22.5900,88.3100
50.9422,6.9578
56.0167,92.8667
31.3697,119.8239
36.0000,119.4167
36.1715,-86.7843
40.1814,44.5144
23.3556,85.3347
51.1333,71.4333
18.0783,-15.9744
-26.6736,27.9319
37.5295,-77.4756
-2.5300,-44.3028
15.5000,-88.0333
32.1724,120.0142
35.1046,-89.9773
37.6564,126.8350
16.5167,80.6167
53.5344,-113.4903
27.6609,113.4946
10.0678,-69.3467
38.2683,140.8694
51.6717,39.2106
58.0139,56.2489
35.2281,128.6811
37.5139,105.1884
36.8833,118.7333
-6.6000,106.8000
35.8325,-78.6435
10.4236,-75.5253
30.7353,76.7911
42.8667,74.5667
52.3500,4.9166
-25.9667,32.4667
8.1333,4.2500
37.9500,58.3833
30.3972,114.8842
-9.6658,-35.7350
13.5086,2.1111
12.1500,-86.2667
1.0678,104.0167
40.9833,27.5167
28.8523,121.1409
30.1286,31.2422
6.3106,-10.8047
39.6271,121.9972
31.1690,112.5853
42.3000,69.6000
30.0687,-89.9288
48.7000,44.4833
18.5425,-72.3386
12.3086,76.6531
46.4775,30.7326
27.7167,85.3667
21.2379,81.6337
43.7034,7.2663
-16.3988,-71.5369
4.7500,7.0000
51.9200,4.4800
38.1663,-85.6485
32.1287,112.7581
33.4433,114.8994
25.1800,75.8300
24.4781,54.3686
59.3294,18.0686
45.4247,-75.6950
15.3333,38.9167
8.4833,-13.2331
31.7833,35.2167
9.0000,-79.5000
6.1319,1.2228
0.3901,9.4544
45.8000,15.9500
38.5731,68.7864
-13.9833,33.7833
6.4000,2.5200
17.9667,102.6000
6.9167,79.8333
-1.9536,30.0606
-25.7464,28.1881
4.3732,18.5628
49.8844,-97.1464
46.8139,-71.2081
56.9475,24.1069
59.9111,10.7528
47.0056,28.8575
37.9794,23.7161
-3.3825,29.3611
60.1756,24.9342
41.9833,21.4333
29.3750,47.9800
17.9714,-76.7931
54.6833,25.2833
13.6989,-89.1914
11.5950,43.1481
38.7452,-9.1604
43.4186,-80.4728
59.4372,24.7450
-33.9250,18.4250
48.1447,17.1128
41.3300,19.8200
-35.2931,149.1269
-41.2889,174.7772
33.8869,35.5131
-6.2500,35.7500
44.6475,-63.5906
11.8592,-15.5956
4.8500,31.6000
-9.4789,147.1494
6.8161,-5.2742
48.4283,-123.3647
-29.3100,27.4800
35.1725,33.3650
-22.5700,17.0836
6.4833,2.6167
-19.0431,-65.2592
9.9333,-84.0833
46.0500,14.5167
43.8667,18.4167
25.0667,-77.3333
-29.1000,26.2167
-24.6569,25.9086
5.8667,-55.1667
-8.5586,125.5736
42.6667,21.1667
6.7833,-58.1667
3.7521,8.7737
50.8467,4.3517
4.1750,73.5083
42.4397,19.2661
26.2167,50.5831
-20.1667,57.5000
28.7000,77.2000
46.9480,7.4474
64.1475,-21.9350
14.9177,-23.5092
49.6106,6.1328
6.9000,79.9164
13.0975,-59.6167
-11.7036,43.2536
27.4833,89.6333
-26.3167,31.1333
-9.4333,159.9500
-18.1333,178.4333
14.0167,-60.9833
0.3333,6.7333
-17.7500,168.3000
4.9167,114.9167
43.7396,7.4069
-3.4264,29.9306
10.6667,-61.5167
-13.8333,-171.8333
47.1415,9.5215
13.4531,-16.5775
1.3382,173.0176
-4.6236,55.4544
7.1167,171.3667
13.1667,-61.2333
-21.1347,-175.2083
17.1211,-61.8447
42.5000,1.5000
17.2500,-88.7675
15.3000,-61.3833
17.2983,-62.7342
-14.2740,-170.7046
35.8978,14.5125
6.9178,158.1850
-8.5167,179.2167
-26.4167,31.1667
12.0444,-61.7417
43.9320,12.4484
31.7764,35.2269
15.2137,145.7546
13.4745,144.7504
7.5006,134.6242
28.3640,79.4150
16.0600,108.2500
33.8704,130.8200
26.2918,73.0168
24.1681,115.6669
32.8534,120.3037
-26.3200,-48.8399
24.1876,113.4042
48.4500,34.9833
55.8609,-4.2514
35.6000,140.1000
31.9948,119.5750
-6.9838,-60.2699
40.8333,14.2500
46.0635,125.9773
39.7370,98.5049
35.4667,44.4000
31.8131,121.6574
37.2361,127.2011
35.4676,-97.5136
43.6045,1.4440
37.7731,29.0878
26.1500,91.7700
11.0000,76.9667
22.7645,111.5745
26.1667,91.7667
24.4475,117.8118
37.4386,127.1378
17.6833,75.9167
35.7847,-5.8125
36.3619,119.1072
36.1860,116.7720
22.2486,112.7850
34.1736,112.8390
0.5153,25.1911
15.6333,32.6333
21.8760,-102.2960
31.6295,-7.9811
19.5000,109.5833
48.0089,37.8042
45.7680,131.0063
21.4571,110.7659
-8.1119,-79.0289
10.3000,123.9000
30.8706,105.3784
-8.0000,-34.8500
41.1918,-73.1953
10.8269,78.6928
34.3662,118.3369
-0.9556,100.3606
36.6967,118.4797
42.9016,-78.8487
22.3559,110.9369
30.2965,108.9378
30.1003,114.9699
32.7811,-97.3473
39.6896,122.9664
41.7661,-72.6834
26.4333,50.1000
37.4989,126.7831
29.6500,91.1000
34.7333,36.7167
36.2481,119.9625
20.9700,-89.6200
36.0800,114.3500
11.0667,7.7000
15.3600,75.1250
7.1500,3.3500
32.1545,-110.8782
45.0333,38.9833
-5.7950,-35.2089
-29.7096,-51.1400
28.6353,-106.0889
3.0333,101.4500
45.0667,7.7000
9.9333,8.8833
36.9758,120.7136
31.3256,75.5792
-20.4686,-54.6222
34.0500,-6.8167
8.6333,-70.2167
43.2964,5.3700
34.8500,114.3500
39.7767,30.5206
36.3833,119.7500
